id,valor,categoria
1443,-2.0193,C
1444,0.0151,A
1445,0.0303,A
1446,-0.4449,B
1447,1.8616,C
1448,0.8018,A
1449,-1.0675,C
1450,0.0155,C
1451,-1.0155,A
1452,-0.7851,C
1453,0.2652,C
1454,-0.991,A
1455,-0.722,B
1456,0.6135,A
1457,-0.2469,B
1458,0.6568,B
1459,-0.4155,A
1460,-0.2695,A
1461,0.0114,B
1462,1.4667,B
1463,0.8465,A
1464,-0.8621,B
1465,0.5896,B
1466,1.5341,C
1467,-0.3782,B
1468,-0.8015,A
1469,-0.0786,C
1470,1.8421,A
1471,-0.5257,C
1472,-1.4353,C
1473,0.0799,B
1474,-2.388,B
1475,0.1693,C
1476,-0.7873,B
1477,0.9061,A
1478,0.1393,C
1479,-1.5687,A
1480,-0.6512,A
1481,0.35,A
1482,0.0818,B
1483,-0.3481,C
1484,-0.936,C
1485,-0.5637,A
1486,-1.2523,A
1487,-0.5844,C
1488,0.7046,B
1489,-0.5287,B
1490,-1.4197,C
1491,-0.6505,C
1492,1.0622,A
1493,-2.3105,C
1494,-1.377,C
1495,-1.7032,C
1496,-1.193,C
1497,0.2377,A
1498,0.0988,C
1499,0.3798,B
1500,-1.8155,C
1501,1.5225,B
1502,-0.4491,C
1503,0.1521,A
1504,0.3515,B
1505,2.107,B
1506,0.5477,B
1507,0.5266,C
1508,0.0751,C
1509,-1.1353,A
1510,0.0254,B
1511,0.883,B
1512,1.9406,C
1513,1.5577,A
1514,-0.5652,C
1515,-0.0944,C
1516,0.4161,C
1517,-1.884,C
1518,-0.0211,A
1519,2.9375,C
1520,-0.992,A
1521,-1.0348,C
1522,0.9557,C
1523,-0.2354,A
1524,-0.1306,B
1525,0.116,B
1526,0.4343,B
1527,1.8619,B
1528,1.056,C
1529,-1.6513,A
1530,-0.1576,C
1531,0.9908,B
1532,-1.3338,C
1533,1.5288,B
1534,0.4092,A
1535,0.9396,C
1536,1.0866,A
1537,0.2156,C
1538,0.3766,B
1539,-0.6852,C
1540,0.4207,A
1541,1.0181,A
1542,1.7005,C
1543,-1.1614,B
1544,1.1541,A
1545,2.2779,A
1546,0.6256,B
1547,0.4125,B
1548,-0.3571,A
1549,1.202,C
1550,-0.0994,B
1551,-1.4225,B
1552,-0.0761,C
1553,0.3406,A
1554,-0.8911,B
1555,0.0704,B
1556,-1.0672,A
1557,0.6674,A
1558,0.0986,C
1559,0.2839,B
1560,1.5188,A
1561,0.3442,B
1562,0.4741,C
1563,-0.9707,A
1564,0.0529,A
1565,-0.6623,B
1566,-1.7452,B
1567,-1.2242,B
1568,1.479,C
1569,-0.3253,B
1570,0.2884,C
1571,-0.081,A
1572,-0.2863,B
1573,-0.6068,A
1574,-0.3172,B
1575,-0.7715,C
1576,0.5274,B
1577,0.4864,C
1578,-0.0925,B
1579,0.3281,A
1580,0.9543,A
1581,-2.2859,C
1582,-0.549,C
1583,0.4775,B
1584,0.7622,A
1585,1.0591,B
1586,-0.5338,B
1587,-0.3528,C
1588,-1.8909,A
1589,-0.2724,C
1590,-0.4089,B
1591,-0.583,B
1592,-1.5774,A
1593,-1.2687,C
1594,-0.2037,C
1595,1.0238,C
1596,-1.868,A
1597,-0.9498,C
1598,0.8091,A
1599,-0.2278,A
1600,0.0312,B
1601,0.6537,A
1602,-0.4047,B
1603,1.5035,B
1604,0.2824,B
1605,0.5311,B
1606,1.1641,B
1607,1.6188,A
1608,1.6272,B
1609,-1.4642,A
1610,1.3218,C
1611,-1.9198,C
1612,1.8532,C
1613,1.3715,C
1614,-1.9234,A
1615,-0.2323,A
1616,1.2903,C
1617,0.6265,C
1618,1.128,A
1619,0.0379,C
1620,-0.0315,A
1621,-1.0246,B
1622,0.491,C
1623,-0.2955,B
1624,-0.1942,A
1625,-1.6679,C
1626,-0.7199,C
1627,-1.5636,C
1628,-2.1282,B
1629,-1.0177,A
1630,0.0533,B
1631,-0.0712,B
1632,0.3385,B
1633,-0.6764,A
1634,-1.1411,C
1635,-1.4011,C
1636,1.2331,C
1637,0.6897,A
1638,-0.1352,A
1639,-0.3075,C
1640,-0.2543,B
1641,0.9506,A
1642,0.338,C
1643,-1.0659,A
1644,1.4099,C
1645,-0.4924,C
1646,-0.0067,A
1647,-0.0637,C
1648,0.9554,A
1649,-0.5522,B
1650,1.3103,C
1651,0.0434,A
1652,-0.8257,C
1653,0.107,B
1654,-0.1536,C
1655,0.7412,C
1656,-0.9548,A
1657,0.46,B
1658,-1.4376,C
1659,-0.0379,C
1660,0.2119,C
1661,0.3776,B
1662,0.6228,A
1663,-0.4105,B
1664,-0.9342,A
1665,-1.1754,A
1666,0.8559,A
1667,-1.6762,C
1668,0.165,C
1669,-1.2481,A
1670,0.2745,C
1671,0.1513,B
1672,1.6442,C
1673,-0.1787,B
1674,-0.0509,C
1675,-0.8715,A
1676,0.6087,C
1677,-1.1401,C
1678,1.3361,A
1679,0.2949,C
1680,-1.0668,A
1681,0.9357,B
1682,0.0951,A
1683,-0.7852,A
1684,1.1676,C
1685,0.4143,A
1686,-0.1563,B
1687,-0.3112,C
1688,-1.8779,C
1689,-1.1097,B
1690,-0.2429,B
1691,0.9688,B
1692,-0.1792,B
1693,0.8374,B
1694,0.2363,A
1695,0.0518,C
1696,-0.5114,B
1697,1.6148,C
1698,1.2843,A
1699,0.1335,B
1700,1.1649,B
1701,1.3385,A
1702,0.5365,B
1703,0.4445,C
1704,0.6156,B
1705,1.1434,C
1706,-0.3989,B
1707,-0.0362,C
1708,0.7318,A
1709,-1.7624,C
1710,0.1392,A
1711,0.1177,A
1712,0.0486,C
1713,-0.99,A
1714,-1.3747,A
1715,0.5286,A
1716,0.9999,B
1717,0.7078,C
1718,0.0857,A
1719,-2.7446,A
1720,-2.2331,C
1721,-0.7643,B
1722,0.3926,B
1723,-1.5773,A
1724,0.0233,C
1725,0.4373,A
1726,-0.4006,C
1727,-0.7572,B
1728,0.4021,C
1729,-0.0157,B
1730,1.5345,C
1731,1.1392,C
1732,-0.9278,C
1733,-0.2393,A
1734,-0.6739,A
1735,0.1468,A
1736,2.1466,B
1737,0.2083,B
1738,0.2022,C
1739,0.7658,B
1740,2.3065,A
1741,0.2612,A
1742,-0.9616,B
1743,-1.682,A
1744,1.0669,B
1745,0.8832,B
1746,0.9554,B
1747,-0.6036,C
1748,-0.894,C
1749,1.3611,C
1750,-0.4757,B
1751,2.2089,A
1752,0.4989,C
1753,-1.0971,A
1754,-2.2466,A
1755,-0.0424,C
1756,0.9867,B
1757,1.6829,C
1758,-0.4164,B
1759,-1.1825,A
1760,-0.1374,C
1761,-0.9465,C
1762,-0.2902,A
1763,-0.2169,C
1764,0.0256,A
1765,-0.3496,C
1766,-1.9125,B
1767,1.0837,C
1768,2.4502,C
1769,-0.549,A
1770,0.0577,B
1771,-0.5161,A
1772,-0.0015,A
1773,-1.9696,B
1774,0.2189,C
1775,1.3505,C
1776,-0.6189,B
1777,-0.4837,B
1778,-0.2552,A
1779,-0.8061,A
1780,2.8761,B
1781,-0.4229,C
1782,-0.7772,B
1783,0.7085,A
1784,-0.6478,A
1785,-0.7778,B
1786,0.5697,C
1787,3.4355,C
1788,0.3695,B
1789,-1.0523,B
1790,-1.6098,B
1791,0.0452,C
1792,0.5566,C
1793,-0.6014,A
1794,0.761,B
1795,-0.4849,A
1796,0.1301,B
1797,-0.3582,C
1798,0.1722,A
1799,-1.8774,C
1800,1.0976,A
1801,1.024,B
1802,-0.5287,C
1803,1.4599,C
1804,0.7534,C
1805,0.3144,A
1806,0.691,A
1807,0.8219,C
1808,-0.4941,A
1809,-0.9586,C
1810,0.5743,C
1811,1.5384,C
1812,-0.985,B
1813,-1.7119,B
1814,-0.6024,B
1815,1.0688,C
1816,2.0259,A
1817,-0.6034,A
1818,-1.3895,B
1819,1.0844,A
1820,0.3506,B
1821,-0.9555,A
1822,0.7889,A
1823,-0.8501,A
1824,-1.26,A
1825,1.0256,B
1826,0.6266,B
1827,0.3726,B
1828,0.1596,A
1829,-0.1797,C
1830,0.7819,B
1831,0.1602,C
1832,-1.6032,B
1833,1.4303,B
1834,-1.1122,B
1835,-1.1473,C
1836,0.7174,B
1837,-1.2301,A
1838,-0.1393,C
1839,1.1602,C
1840,0.9814,B
1841,0.4538,B
1842,-0.066,C
1843,0.2084,A
1844,-0.6993,B
1845,0.5844,B
1846,0.3508,B
1847,0.1733,A
1848,-1.1435,A
1849,-0.1479,B
1850,-0.0073,C
1851,-0.8035,C
1852,1.5125,A
1853,-2.1276,A
1854,-0.1457,A
1855,-0.7536,C
1856,-2.3922,B
1857,-1.1066,C
1858,-0.2755,C
1859,-0.8604,A
1860,1.2315,C
1861,-0.5428,B
1862,-1.4102,C
1863,1.5573,A
1864,1.8172,A
1865,-0.3185,A
1866,-0.3228,A
1867,0.5284,C
1868,1.7269,B
1869,-0.8238,A
1870,-1.0129,B
1871,-0.0199,A
1872,-0.1883,B
1873,-1.7633,A
1874,0.3919,B
1875,-0.33,C
1876,2.8294,A
1877,0.4398,A
1878,0.7078,B
1879,1.2801,A
1880,-0.5832,B
1881,-1.1655,C
1882,0.4298,C
1883,0.387,B
1884,-2.1359,C
1885,0.3013,C
1886,-0.256,B
1887,1.9514,C
1888,-0.023,B
1889,-0.562,C
1890,1.6037,A
1891,-0.2251,C
1892,-2.0039,C
1893,0.8528,A
1894,-1.3789,C
1895,-1.2532,A
1896,-0.0928,A
1897,-1.6808,C
1898,-0.1706,C
1899,-1.0184,A
1900,1.135,A
1901,-2.1934,C
1902,1.357,B
1903,-0.4879,C
1904,0.6206,B
1905,-1.3278,A
1906,-0.2244,C
1907,0.3158,B
1908,1.4659,A
1909,-0.0399,A
1910,2.1641,A
1911,-0.5191,A
1912,0.7804,A
1913,1.1699,C
1914,-0.0421,B
1915,-0.6994,A
1916,1.4806,A
1917,-1.9022,B
1918,-0.8369,C
1919,1.3519,C
1920,0.4971,C
1921,0.5129,B
1922,0.0976,B
1923,-1.2376,B
1924,-0.8997,A
1925,-0.2553,C
1926,-1.987,A
1927,-0.5137,C
1928,-0.2635,B
1929,1.3466,A
1930,-0.0108,B
1931,0.5696,B
1932,-0.8646,B
1933,0.1422,B
1934,1.6185,B
1935,-1.0222,A
1936,0.8405,B
1937,1.0266,A
1938,-0.9615,C
1939,0.5194,B
1940,0.2296,A
1941,-0.4618,A
1942,1.3161,B
1943,-0.0077,A
1944,1.5493,A
1945,0.4324,A
1946,0.9134,B
1947,1.2723,C
1948,1.8791,B
1949,-0.6837,B
1950,-0.8689,B
1951,-0.1083,B
1952,0.1932,A
1953,-1.3154,C
1954,1.3711,B
1955,-1.1276,A
1956,-0.9329,C
1957,-1.7466,C
1958,-0.1143,B
1959,0.4293,A
1960,1.326,A
1961,0.7268,A
1962,0.5558,A
1963,0.9765,B
1964,0.5865,A
1965,1.1319,C
1966,-1.1199,B
1967,0.3183,A
1968,-0.9622,B
1969,-0.3624,B
1970,1.9133,B
1971,0.0399,A
1972,-0.3323,B
1973,0.3111,C
1974,0.0687,C
1975,1.1431,C
1976,0.2155,B
1977,0.0861,A
1978,-0.1769,A
1979,-0.003,C
1980,-0.8142,B
1981,-1.3168,C
1982,0.3094,A
1983,0.4611,A
1984,-0.7312,B
1985,0.0554,A
1986,-0.1099,A
1987,-0.927,A
1988,-0.698,B
1989,1.1467,C
1990,1.4216,B
1991,0.2174,C
1992,-2.2424,C
1993,0.9232,C
1994,-0.6577,A
1995,-1.3619,C
1996,0.6337,B
1997,-0.6647,C
1998,0.3793,B
1999,-0.8151,B
2000,-0.4893,C
2001,2.1288,A
2002,0.7208,A
2003,2.296,B
2004,-0.6924,C
2005,-0.0811,B
2006,-0.1266,B
2007,-0.066,C
2008,-0.095,C
2009,1.032,B
2010,-2.3261,C
2011,0.6121,A
2012,-0.5279,A
2013,0.2187,B
2014,0.111,C
2015,-0.9291,B
2016,-1.2203,C
2017,0.2627,A
2018,1.0411,C
2019,0.6139,A
2020,0.8117,A
2021,0.8895,B
2022,-0.5811,A
2023,-1.4666,C
2024,0.1803,A
2025,-0.4047,C
2026,-0.405,B
2027,-1.8347,A
2028,-0.0078,C
2029,1.6195,B
2030,0.8836,A
2031,-1.1692,B
2032,0.2026,A
2033,0.8431,C
2034,0.6737,B
2035,-0.953,C
2036,1.4126,C
2037,-0.4897,A
2038,-0.9308,C
2039,-1.0192,A
2040,1.9673,C
2041,0.9801,A
2042,-0.2905,C
2043,-1.7903,A
2044,-0.2215,C
2045,0.6203,B
2046,-1.9732,A
2047,0.8598,C
2048,-1.0253,A
2049,1.6631,B
2050,0.4952,A
2051,1.1579,A
2052,0.2146,A
2053,0.5278,B
2054,1.1068,C
2055,0.1719,A
2056,-2.9326,C
2057,-0.5731,A
2058,-0.6213,A
2059,0.436,B
2060,-1.242,B
2061,-1.1394,A
2062,0.0278,B
2063,-0.7931,C
2064,-1.0578,B
2065,-0.3998,B
2066,0.1874,A
2067,1.2685,C
2068,-0.4007,B
2069,0.4807,A
2070,-0.3667,B
2071,0.9287,A
2072,-0.5179,B
2073,-0.7004,C
2074,-1.3011,A
2075,-0.3669,C
2076,-0.9328,B
2077,0.2072,C
2078,-0.1607,A
2079,0.8309,C
2080,-1.0196,A
2081,-2.0773,C
2082,0.204,B
2083,-1.3116,A
2084,-0.539,A
2085,0.1553,A
2086,0.8924,B
2087,-1.1454,A
2088,-1.9593,A
2089,0.3847,B
2090,0.8608,C
2091,-0.2222,C
2092,-0.0777,B
2093,-0.6645,A
2094,-1.9925,C
2095,-1.3909,C
2096,0.5382,A
2097,-0.9218,B
2098,-1.319,C
2099,-0.1712,A
2100,-0.1018,B
2101,0.181,B
2102,0.3908,C
2103,-0.8486,B
2104,0.8945,B
2105,0.7055,A
2106,0.7082,C
2107,-0.8249,C
2108,1.6073,A
2109,-1.6464,B
2110,1.2692,A
2111,1.5061,A
2112,-0.5721,A
2113,0.1456,C
2114,-0.3378,C
2115,-0.067,A
2116,-1.743,C
2117,-0.7392,B
2118,-0.5665,A
2119,0.8404,A
2120,-0.473,C
2121,-0.8521,A
2122,-0.021,A
2123,0.2609,C
2124,-0.1252,C
2125,0.8049,B
2126,1.1746,C
2127,0.4377,C
2128,1.4754,B
2129,-0.3357,A
2130,0.5126,C
2131,-0.6662,A
2132,0.3885,C
2133,-0.3666,C
2134,-1.6364,C
2135,0.2852,C
2136,-0.1944,C
2137,1.2771,B
2138,0.1475,B
2139,-0.4426,C
2140,2.1678,A
2141,-0.158,A
2142,-0.0365,C
2143,0.4439,B
2144,-0.9563,A
2145,0.5525,C
2146,0.6683,C
2147,-0.3833,A
2148,0.2381,C
2149,0.6241,C
2150,-0.3447,B
2151,-0.0443,C
2152,1.1537,B
2153,-1.474,B
2154,0.598,A
2155,-0.647,A
2156,0.3861,A
2157,0.0826,C
2158,-0.7975,A
2159,0.5636,B
2160,-1.3626,C
2161,-0.3805,A
2162,0.6495,C
2163,1.8229,C
2164,0.1896,A
2165,0.3097,B
2166,-0.0495,A
2167,0.0945,B
2168,-2.1855,B
2169,1.3001,A
2170,0.845,C
2171,-0.3286,C
2172,0.3601,B
2173,-0.6138,A
2174,-0.8599,A
2175,0.1518,A
2176,-0.1757,B
2177,1.4839,C
2178,1.3017,A
2179,-0.3975,C
2180,-0.2568,C
2181,0.6863,A
2182,-0.202,B
2183,0.5178,B
2184,1.1297,C
2185,-0.2826,C
2186,0.3054,A
2187,-0.8876,B
2188,1.2407,A
2189,-1.8456,A
2190,0.4811,C
2191,1.799,B
2192,0.6333,A
2193,1.0644,B
2194,0.0604,A
2195,-1.1566,A
2196,1.8811,B
2197,0.2236,C
2198,-0.1198,B
2199,1.4775,B
2200,-2.7658,A
2201,-0.5056,C
2202,0.2789,B
2203,0.4464,C
2204,-0.2933,C
2205,0.8787,B
2206,0.6942,C
2207,0.1779,C
2208,-1.3214,C
2209,-0.7,A
2210,-1.5536,C
2211,-0.1824,C
2212,0.7757,B
2213,0.0078,C
2214,0.6815,B
2215,1.2729,C
2216,0.8445,B
2217,-2.0873,A
2218,0.5415,C
2219,0.7729,A
2220,-0.7284,A
2221,2.2042,B
2222,0.0337,B
2223,1.0964,C
2224,-1.0961,A
2225,0.1061,C
2226,0.8145,B
2227,1.3869,B
2228,0.6689,B
2229,0.2363,A
2230,0.5074,B
2231,-2.0243,B
2232,1.3744,A
2233,-1.2266,A
2234,-1.3718,A
2235,0.909,C
2236,1.1451,A
2237,0.1557,B
2238,-0.665,B
2239,1.4229,A
2240,2.6219,A
2241,1.8393,A
2242,1.4218,A
2243,1.4289,B
2244,1.9285,B
2245,-0.097,C
2246,0.8137,A
2247,0.3618,A
2248,-0.7027,B
2249,-0.3777,B
2250,-0.5087,A
2251,-0.6561,B
2252,1.3004,C
2253,-0.0138,C
2254,0.7583,B
2255,0.6647,B
2256,-0.1623,A
2257,1.4184,B
2258,0.5933,B
2259,-0.6099,B
2260,-0.8842,B
2261,-0.3958,C
2262,-1.2724,A
2263,-1.4595,A
2264,1.0656,C
2265,-0.5883,C
2266,0.4985,A
2267,-0.409,A
2268,-0.1848,B
2269,-0.1442,C
2270,-0.1043,A
2271,0.3176,C
2272,0.6512,B
2273,1.507,C
2274,2.328,A
2275,0.9214,A
2276,-0.7975,B
2277,0.5828,B
2278,0.2879,A
2279,0.054,A
2280,-1.2198,A
2281,-0.9043,A
2282,-0.4586,B
2283,0.1477,B
2284,-1.6828,A
2285,1.1276,B
2286,-0.2155,B
2287,-2.0312,C
2288,-0.8904,C
2289,-0.0812,C
2290,0.8795,B
2291,0.2612,A
2292,-0.5741,C
2293,0.1889,C
2294,0.3015,C
2295,-0.6066,A
2296,0.4988,C
2297,-0.7429,B
2298,0.1481,B
2299,0.2147,B
2300,0.6338,B
2301,-0.591,B
2302,0.2657,C
2303,1.4138,B
2304,-0.2393,A
2305,1.1669,B
2306,0.438,C
2307,-0.5844,B
2308,1.5065,A
2309,-0.0719,C
2310,-0.7594,B
2311,-0.693,C
2312,-0.8942,B
2313,-0.7012,B
2314,0.3701,B
2315,-1.368,A
2316,-0.5511,B
2317,0.4735,A
2318,0.9733,C
2319,-0.6331,B
2320,-0.9268,C
2321,-0.8593,B
2322,0.9081,A
2323,-0.381,C
2324,-0.3326,A
2325,0.1245,B
2326,-1.1005,C
2327,-0.0058,A
2328,-0.7765,C
2329,0.5773,A
2330,-0.6359,B
2331,-0.4041,A
2332,0.2945,C
2333,-0.7366,B
2334,0.1957,A
2335,-0.0857,C
2336,0.9105,C
2337,-0.5469,C
2338,2.3992,B
2339,0.7088,C
2340,0.5523,C
2341,-0.7894,C
2342,0.6385,A
2343,0.9745,C
2344,-1.1178,C
2345,-0.2724,B
2346,-0.391,B
2347,0.8863,A
2348,0.8634,B
2349,-0.3902,C
2350,-0.6658,B
2351,0.9794,A
2352,-1.4535,C
2353,-0.996,C
2354,0.615,A
2355,0.9987,A
2356,-1.6526,B
2357,0.7406,B
2358,-0.2538,A
2359,-1.2538,C
2360,2.2988,B
2361,0.4047,A
2362,0.456,C
2363,0.7299,A
2364,1.1362,A
2365,-0.3206,B
2366,-0.7951,A
2367,0.179,C
2368,0.0835,B
2369,0.8459,A
2370,-0.0705,C
2371,-0.7041,C
2372,-2.1474,A
2373,-0.3199,A
2374,1.0042,B
2375,0.9006,A
2376,0.2384,C
2377,0.4194,B
2378,0.3003,B
2379,-1.0791,C
2380,0.7269,C
2381,0.9225,B
2382,1.1795,C
2383,2.057,A
2384,0.294,C
2385,-0.5757,C
2386,1.0201,C
2387,-0.1096,B
2388,-1.7161,C
2389,-0.4171,B
2390,0.1597,B
2391,0.6586,B
2392,0.4595,B
2393,0.3257,C
2394,-0.1955,C
2395,1.0623,C
2396,-0.9169,B
2397,-0.6753,C
2398,0.2121,A
2399,0.791,A
2400,0.4393,C
2401,0.2926,A
2402,-1.1996,C
2403,0.827,A
2404,-1.0556,C
2405,-1.6188,B
2406,-0.9323,B
2407,-0.1868,B
2408,-0.913,B
2409,0.4182,B
2410,0.3808,B
2411,-0.3324,B
2412,2.3326,C
2413,-0.8324,B
2414,-0.0715,C
2415,-0.5058,C
2416,-1.7699,B
2417,-0.4322,A
2418,0.525,C
2419,0.4495,B
2420,-0.8983,C
2421,0.9756,C
2422,-1.2805,B
2423,-0.2194,C
2424,0.6878,B
2425,1.0661,B
2426,-0.23,B
2427,0.5419,C
2428,-1.6469,B
2429,0.2098,A
2430,1.5695,A
2431,0.1574,B
2432,0.9417,A
2433,0.7983,C
2434,-0.8301,C
2435,-0.7243,B
2436,-1.3971,B
2437,-0.6903,A
2438,-0.9769,A
2439,1.7485,B
2440,0.8053,A
2441,0.8346,C
2442,1.4996,A
2443,0.5724,B
2444,0.4678,B
2445,-0.1889,A
2446,-0.0323,B
2447,0.1123,A
2448,0.648,A
2449,0.0001,B
2450,0.9299,C
2451,0.0085,B
2452,0.3725,B
2453,-0.3755,B
2454,0.7552,B
2455,0.4573,A
2456,0.6076,C
2457,0.3162,B
2458,0.2718,B
2459,1.1538,C
2460,-0.6968,C
2461,-1.0271,B
2462,0.3603,C
2463,0.463,C
2464,-0.8804,B
2465,0.0301,B
2466,-0.0404,A
2467,-0.6691,B
2468,1.1178,B
2469,-0.2813,B
2470,0.0587,C
2471,0.5315,B
2472,0.1665,A
2473,-0.7336,B
2474,-0.361,A
2475,0.7845,A
2476,-0.6377,A
2477,-0.2605,A
2478,0.3679,B
2479,0.6777,A
2480,-0.7996,B
2481,1.2477,B
2482,-0.0728,A
2483,2.6549,C
2484,-1.6258,A
2485,1.7581,A
2486,0.7929,A
2487,0.5912,A
2488,-0.7948,B
2489,-0.1075,B
2490,0.3058,C
2491,0.5547,A
2492,-1.3202,B
2493,0.5321,A
2494,-0.9434,B
2495,-0.2158,B
2496,0.9933,C
2497,-0.2187,C
2498,-1.1778,A
2499,-0.69,B
2500,-0.6134,C
2501,0.4144,A
2502,0.8183,A
2503,-0.5957,A
2504,0.859,A
2505,-0.3653,B
2506,-0.0577,C
2507,-1.0517,C
2508,-0.4802,B
2509,-0.5238,C
2510,1.0296,C
2511,-1.5105,C
2512,-0.661,C
2513,1.3766,A
2514,-0.3585,B
2515,-0.6226,C
2516,-0.2615,B
2517,-0.6755,B
2518,-0.5513,A
2519,1.032,C
2520,0.0112,B
2521,-1.9785,C
2522,-1.5179,C
2523,-0.174,B
2524,2.0096,A
2525,-0.4376,C
2526,-0.8067,A
2527,-2.0601,B
2528,1.2674,C
2529,0.1727,B
2530,-0.6516,A
2531,0.208,B
2532,-0.1396,C
2533,-0.8359,A
2534,-0.0709,A
2535,0.331,A
2536,0.449,C
2537,0.0389,C
2538,-2.2712,A
2539,-0.2372,B
2540,-0.4084,B
2541,-1.2324,B
2542,1.216,C
2543,-0.0351,A
2544,0.9769,B
2545,1.3347,A
2546,1.3939,B
2547,-1.3714,A
2548,1.8302,B
2549,0.0145,A
2550,0.7284,B
2551,-0.5939,A
2552,-1.0763,C
2553,-1.8226,C
2554,0.6946,A
2555,-0.0208,A
2556,-0.8435,A
2557,0.642,A
2558,-0.9073,A
2559,-0.2326,C
2560,0.7279,B
2561,1.6229,A
2562,-0.7999,B
2563,0.4846,A
2564,3.1457,A
2565,-0.5379,A
2566,1.2618,A
2567,1.0985,B
2568,-1.2581,A
2569,0.0733,C
2570,-0.0102,B
2571,0.257,C
2572,0.823,C
2573,0.2376,A
2574,-1.7626,A
2575,-0.7361,B
2576,-0.33,B
2577,-2.2053,A
2578,0.3046,A
2579,0.4553,C
2580,1.0211,A
2581,0.6334,B
2582,-1.1465,B
2583,0.0386,C
2584,-0.331,C
2585,0.3982,B
2586,-1.2276,A
2587,-0.7002,B
2588,-0.4115,A
2589,0.1259,B
2590,-0.1437,C
2591,-1.4044,A
2592,-0.5856,C
2593,-0.7392,C
2594,-0.6644,A
2595,0.1314,B
2596,-0.2507,B
2597,-1.287,C
2598,-1.2588,C
2599,0.1203,B
2600,0.1627,A
2601,0.0318,C
2602,-1.0435,B
2603,-0.6407,A
2604,-1.3262,C
2605,1.5911,A
2606,0.3227,C
2607,0.4451,C
2608,-0.2064,B
2609,0.5186,A
2610,-0.0149,A
2611,-1.5009,A
2612,-1.1573,C
2613,-0.0135,C
2614,-0.6474,B
2615,-0.824,C
2616,1.3543,C
2617,0.2663,A
2618,0.1719,A
2619,-0.6772,C
2620,-0.0111,A
2621,-1.0618,A
2622,-0.1382,A
2623,2.271,C
2624,-0.0285,B
2625,0.6332,C
2626,0.982,A
2627,-0.6905,C
2628,1.0216,C
2629,-0.0399,A
2630,0.1488,B
2631,0.0782,C
2632,-1.9762,B
2633,0.8538,A
2634,0.0265,B
2635,0.0534,C
2636,1.0934,A
2637,-0.0901,C
2638,-1.1381,A
2639,0.5462,B
2640,-0.4059,C
2641,-0.3165,A
2642,1.0507,A
2643,-0.4983,A
2644,-1.0596,B
2645,0.7655,A
2646,-0.2993,A
2647,1.5495,A
2648,-1.3152,B
2649,-0.5016,C
2650,-0.1552,C
2651,-0.2261,A
2652,0.7907,A
2653,-1.4714,B
2654,-1.6048,A
2655,-0.4639,A
2656,0.3576,B
2657,1.2768,A
2658,0.8544,C
2659,-1.3084,B
2660,0.3939,A
2661,0.3533,A
2662,-0.5001,B
2663,-0.0052,C
2664,0.4967,C
2665,0.0684,C
2666,2.1588,B
2667,-0.0846,C
2668,2.1577,A
2669,-0.9753,C
2670,-1.2688,C
2671,0.4937,C
2672,0.2071,C
2673,3.1413,A
2674,-1.4522,C
2675,-0.6395,A
2676,0.9921,B
2677,-0.2153,A
2678,0.5903,B
2679,-0.192,B
2680,0.2658,B
2681,1.837,B
2682,0.4095,A
2683,-0.0032,C
2684,0.9376,A
2685,-1.616,B
2686,0.466,C
2687,-1.0347,B
2688,2.179,B
2689,0.6673,A
2690,0.9827,C
2691,-1.4737,B
2692,-0.1276,C
2693,0.4254,C
2694,0.1029,A
2695,-1.0953,C
2696,0.7318,A
2697,1.3947,C
2698,0.1414,B
2699,-0.798,B
2700,-1.3049,C
2701,1.6347,B
2702,-0.5123,C
2703,-2.2578,C
2704,1.3062,C
2705,-0.095,C
2706,0.3387,B
2707,-0.1613,A
2708,-0.388,A
2709,-0.6293,A
2710,1.7881,A
2711,-0.9555,B
2712,0.002,C
2713,2.3404,B
2714,-0.0572,B
2715,0.8856,B
2716,-0.055,B
2717,-0.1992,A
2718,-0.2523,B
2719,0.8232,A
2720,0.2784,B
2721,-1.1114,B
2722,-0.4952,B
2723,-1.965,C
2724,-1.0757,A
2725,0.37,A
2726,0.0893,A
2727,-1.9186,B
2728,0.982,C
2729,1.0197,A
2730,0.5123,B
2731,-0.0055,C
2732,0.9319,C
2733,0.9825,A
2734,-0.0519,B
2735,-0.4225,B
2736,0.0606,B
2737,-1.6612,B
2738,1.8068,A
2739,0.742,A
2740,-0.2279,C
2741,2.3983,A
2742,-1.415,C
2743,-0.4038,A
2744,1.2858,C
2745,-1.3836,C
2746,0.7686,A
2747,1.3171,A
2748,1.3178,C
2749,2.0607,A
2750,-0.0376,B
2751,-1.0313,C
2752,0.3763,B
2753,-1.0348,C
2754,1.0528,B
2755,-0.2485,B
2756,1.5723,B
2757,0.6817,B
2758,-0.9484,A
2759,0.8801,C
2760,-0.647,B
2761,-0.973,C
2762,-0.5829,B
2763,0.4847,A
2764,0.7253,B
2765,-0.844,C
2766,-1.3742,A
2767,-1.5434,C
2768,-0.5153,C
2769,0.9932,B
2770,0.5556,A
2771,1.7535,B
2772,-0.5931,A
2773,0.1387,A
2774,-0.6886,A
2775,0.3434,B
2776,-1.6565,C
2777,0.0716,A
2778,-0.9955,C
2779,-0.3955,A
2780,-0.3298,C
2781,0.918,C
2782,-1.6923,C
2783,-1.1613,C
2784,-0.5163,B
2785,-1.8357,C
2786,0.4341,C
2787,-1.6925,A
